run_id,compactor_model,scale,roll_diameter_in,roll_width_in,roll_diameter_cm,roll_width_cm,max_roll_pressure_kn_cm,integrated_mill,total_power_kw,material,feed_density_gcc,deformation_type,roll_pressure_fraction,scf_kn_cm,roll_speed_rpm,hfs_speed_rpm,vfs_hfs_ratio,gap_width_mm,ribbon_rel_density,ribbon_density_gcc,ribbon_porosity,density_cv_pct,fines_pct,granule_yield_pct,in_zinchuk_window,throughput_kg_hr,throughput_lbs_hr,specific_energy_kwh_tonne,changeover_time_hr,replicate
2677,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,6,50,0.6,1.54,0.4267,0.6187,0.5733,3.32,34.32,65.04,No,126.5,278.9,82.99,2.2,3
2678,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,2,75,0.6,1.48,0.4004,0.5806,0.5996,8.17,37.34,63.96,No,121.2,267.1,86.66,2.2,1
2679,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,6,100,1.0,1.75,0.47,0.6814,0.53,3.89,33.58,65.34,No,161.8,356.6,76.04,2.2,3
2680,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,4,75,1.0,1.49,0.4938,0.716,0.5062,4.46,31.77,68.59,No,136.1,300.1,100.29,2.2,2
2681,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,6,30,0.6,1.36,0.4254,0.6169,0.5746,4.71,37.51,61.81,No,114.3,252.0,107.61,2.2,2
2682,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,10,100,1.0,1.34,0.4391,0.6366,0.5609,2.74,37.26,62.97,No,183.6,404.8,47.38,2.2,2
2683,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,6,100,1.2,1.31,0.4339,0.6291,0.5661,4.11,33.21,65.69,No,156.2,344.4,67.22,2.2,3
2684,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,10,100,0.6,1.8,0.4177,0.6056,0.5823,3.76,40.53,58.67,No,188.4,415.2,55.75,2.2,2
2685,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,8,30,1.2,1.62,0.4052,0.5875,0.5948,4.26,37.46,62.67,No,131.8,290.5,66.03,2.2,3
2686,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,2,30,0.6,1.53,0.4176,0.6054,0.5824,4.84,35.32,66.07,No,94.5,208.4,130.14,2.2,1
2687,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,8,100,1.5,1.44,0.3985,0.5778,0.6015,4.49,36.79,62.15,No,177.0,390.3,49.14,2.2,2
2688,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,8,100,1.5,1.35,0.4599,0.6668,0.5401,4.48,33.71,65.2,No,163.6,360.6,91.7,2.2,1
2689,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,2,100,0.8,1.43,0.4083,0.5921,0.5917,9.55,37.28,63.45,No,131.3,289.5,79.97,2.2,2
2690,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,2,50,1.2,1.54,0.4213,0.6109,0.5787,5.75,37.68,63.37,No,102.1,225.0,102.86,2.2,3
2691,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,50,1.5,1.8,0.4246,0.6157,0.5754,4.36,35.63,65.11,No,116.1,256.0,90.42,2.2,3
2692,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,10,15,1.2,1.23,0.4932,0.7152,0.5068,4.91,33.06,67.88,No,133.6,294.5,112.29,2.2,3
2693,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,6,50,1.2,1.69,0.4798,0.6958,0.5202,4.05,33.56,68.13,No,128.7,283.7,106.06,2.2,1
2694,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,8,50,0.8,1.67,0.4689,0.6799,0.5311,4.08,34.47,65.46,No,134.4,296.4,101.54,2.2,1
2695,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,2,50,1.0,1.75,0.456,0.6611,0.544,4.86,36.98,64.49,No,104.0,229.2,131.29,2.2,3
2696,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,100,1.0,1.78,0.4199,0.6089,0.5801,4.95,37.19,63.61,No,147.4,324.9,71.24,2.2,3
2697,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,2,100,1.0,1.74,0.4694,0.6807,0.5306,8.94,33.25,68.17,No,136.0,299.8,100.38,2.2,2
2698,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,6,75,1.5,1.43,0.4705,0.6823,0.5295,4.52,33.53,64.0,No,142.2,313.5,105.47,2.2,1
2699,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,10,75,0.8,1.48,0.3812,0.5527,0.6188,3.68,37.56,61.3,No,165.5,364.9,52.56,2.2,3
2700,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,6,50,0.8,1.29,0.4815,0.6982,0.5185,3.27,33.59,66.27,No,129.8,286.2,105.15,2.2,2
2701,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,6,75,1.2,1.42,0.4905,0.7112,0.5095,4.0,35.29,66.06,No,145.1,319.8,103.41,2.2,3
2702,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,50,0.6,1.64,0.4141,0.6004,0.5859,3.95,37.94,62.24,No,116.9,257.8,89.79,2.2,1
2703,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,10,15,0.6,1.42,0.4224,0.6125,0.5776,4.63,39.76,60.7,No,133.1,293.4,92.41,2.2,1
2704,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,8,100,1.2,1.25,0.4293,0.6225,0.5707,3.44,36.52,62.84,No,165.0,363.8,63.62,2.2,1
2705,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,2,50,1.0,1.62,0.4524,0.6559,0.5476,4.96,33.44,65.47,No,107.3,236.5,114.64,2.2,3
2706,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,2,100,0.8,1.61,0.3903,0.566,0.6097,10.12,37.96,63.3,No,131.7,290.4,66.05,2.2,3
2707,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,10,15,1.2,1.21,0.466,0.6757,0.534,4.88,34.12,65.74,No,129.1,284.7,105.69,2.2,3
2708,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,6,30,0.8,1.78,0.4651,0.6744,0.5349,3.91,32.19,68.72,No,110.2,242.9,136.15,2.2,1
2709,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,6,30,1.2,1.42,0.4578,0.6638,0.5422,3.77,36.54,64.76,No,111.6,246.0,110.24,2.2,2
2710,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,2,30,1.5,1.51,0.381,0.5525,0.619,4.71,39.4,60.89,No,89.0,196.2,97.78,2.2,3
2711,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,10,100,1.5,1.4,0.4074,0.5908,0.5926,3.96,39.97,61.1,No,184.7,407.3,47.1,2.2,3
2712,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,2,75,1.5,1.78,0.3838,0.5565,0.6162,7.99,41.75,57.95,No,119.2,262.8,88.08,2.2,2
2713,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,15,1.5,1.78,0.3888,0.5638,0.6112,5.08,36.91,62.79,No,95.8,211.2,109.63,2.2,3
2714,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,4,100,0.6,1.22,0.4109,0.5958,0.5891,5.91,36.49,62.62,No,148.3,327.0,82.93,2.2,2
2715,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,10,30,1.0,1.47,0.4286,0.6214,0.5714,3.91,35.4,65.78,No,142.2,313.4,61.19,2.2,2
2716,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,6,15,1.5,1.43,0.409,0.593,0.591,5.05,36.26,64.06,No,113.0,249.1,92.95,2.2,2
2717,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,6,100,0.8,1.49,0.4756,0.6897,0.5244,4.48,31.94,67.69,No,157.3,346.8,86.76,2.2,3
2718,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,10,30,1.2,1.36,0.4162,0.6034,0.5838,4.28,37.23,63.06,No,136.5,300.8,63.75,2.2,1
2719,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,6,75,0.8,1.69,0.4781,0.6933,0.5219,4.78,31.56,69.14,No,141.9,312.8,96.2,2.2,3
2720,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,4,75,1.0,1.79,0.4945,0.717,0.5055,4.07,32.24,67.32,No,120.8,266.3,124.18,2.2,2
2721,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,6,100,1.0,1.54,0.4511,0.654,0.5489,3.79,32.78,67.33,No,156.6,345.2,67.06,2.2,1
2722,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,4,100,0.8,1.5,0.4598,0.6667,0.5402,5.82,33.34,66.45,No,142.3,313.8,95.91,2.2,1
2723,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,30,1.5,1.71,0.4041,0.5859,0.5959,4.52,39.84,58.73,No,100.1,220.6,104.93,2.2,3
2724,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,6,30,1.0,1.79,0.463,0.6713,0.537,3.8,32.82,65.96,No,117.1,258.1,105.08,2.2,2
2725,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,8,15,1.2,1.28,0.4333,0.6283,0.5667,4.85,40.77,59.97,No,118.0,260.1,88.99,2.2,1
2726,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,8,15,1.0,1.24,0.4842,0.702,0.5158,4.09,34.25,64.1,No,121.1,267.0,112.73,2.2,2
2727,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,4,50,0.6,1.52,0.4481,0.6498,0.5519,4.84,34.18,68.24,No,115.8,255.4,106.18,2.2,1
2728,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,8,100,0.8,1.47,0.5046,0.7316,0.4954,4.21,30.56,70.42,No,166.3,366.5,90.22,2.2,2
2729,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,2,50,0.8,1.61,0.4171,0.6048,0.5829,6.14,38.98,62.6,No,103.7,228.7,101.22,2.2,1
2730,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,10,15,1.0,1.36,0.4268,0.6188,0.5732,3.97,33.35,68.21,No,131.7,290.4,66.05,2.2,1
2731,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,6,75,1.0,1.7,0.4613,0.6689,0.5387,3.67,34.38,66.11,No,147.5,325.3,71.17,2.2,1
2732,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,6,75,0.8,1.76,0.4672,0.6774,0.5328,3.31,35.56,65.42,No,141.5,312.0,96.45,2.2,1
2733,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,6,50,1.0,1.21,0.4388,0.6362,0.5612,2.85,36.78,62.07,No,122.7,270.6,70.89,2.2,3
2734,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,50,0.8,1.74,0.4511,0.6542,0.5489,3.44,31.7,67.56,No,113.5,250.1,92.54,2.2,3
2735,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,10,100,1.0,1.7,0.4422,0.6412,0.5578,3.07,37.51,62.64,No,185.7,409.4,56.54,2.2,1
2736,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,10,15,1.0,1.73,0.4953,0.7183,0.5047,4.24,33.5,66.31,No,131.5,289.9,114.07,2.2,2
2737,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,8,100,1.2,1.75,0.4759,0.69,0.5241,3.6,34.65,63.21,No,173.4,382.2,86.52,2.2,3
2738,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,2,15,1.0,1.76,0.4968,0.7203,0.5032,2.97,31.92,67.58,No,81.9,180.5,183.25,2.2,1
2739,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,50,0.8,1.64,0.434,0.6292,0.566,3.53,38.2,63.33,No,116.8,257.5,89.91,2.2,1
2740,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,6,100,0.6,1.54,0.3982,0.5774,0.6018,5.27,39.0,62.22,No,159.5,351.6,54.55,2.2,3
2741,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,2,50,1.5,1.62,0.431,0.6249,0.569,6.27,37.96,61.16,No,111.2,245.1,122.77,2.2,2
2742,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.7,1.3,8,50,0.6,1.6,0.4303,0.624,0.5697,4.54,36.2,62.85,No,142.3,313.7,86.45,2.2,1
2743,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,8,15,1.5,1.6,0.3916,0.5678,0.6084,5.17,37.8,63.93,No,117.1,258.1,74.3,2.2,1
2744,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,10,30,1.2,1.7,0.473,0.6859,0.527,4.52,37.21,63.58,No,143.5,316.3,95.14,2.2,2
2745,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,4,30,0.6,1.7,0.4661,0.6759,0.5339,4.08,34.95,63.34,No,103.3,227.8,145.16,2.2,2
2746,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,4,30,1.2,1.61,0.4943,0.7167,0.5057,3.47,33.31,67.18,No,102.1,225.1,146.89,2.2,1
2747,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,4,50,0.8,1.38,0.4685,0.6794,0.5315,4.14,32.75,67.69,No,112.0,246.9,121.88,2.2,3
2748,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,8,15,1.5,1.43,0.3848,0.558,0.6152,5.86,40.49,57.87,No,122.8,270.8,70.84,2.2,3
2749,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,2,100,0.8,1.77,0.4142,0.6006,0.5858,9.07,36.55,64.3,No,136.4,300.7,76.97,2.2,1
2750,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,6,50,1.2,1.26,0.485,0.7032,0.515,3.46,32.39,66.3,No,125.3,276.2,108.96,2.2,3
2751,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,6,30,1.0,1.49,0.4649,0.6742,0.5351,4.13,35.28,66.02,No,118.3,260.7,88.78,2.2,3
2752,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,2,100,0.6,1.42,0.4443,0.6442,0.5557,9.61,35.74,63.36,No,138.9,306.2,108.01,2.2,3
2753,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,8,100,0.8,1.24,0.4281,0.6207,0.5719,4.01,38.11,62.38,No,166.0,365.9,52.42,2.2,2
2754,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,4,75,0.6,1.21,0.4075,0.5909,0.5925,5.41,38.54,61.61,No,125.7,277.1,83.53,2.2,3
2755,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,6,100,0.8,1.45,0.4336,0.6287,0.5664,4.93,36.56,63.92,No,157.4,347.0,66.71,2.2,1
2756,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,10,50,1.5,1.45,0.3993,0.5789,0.6007,4.37,37.46,63.7,No,158.6,349.7,54.85,2.2,3
2757,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,1.0,1.86,6,100,0.8,1.23,0.5086,0.7375,0.4914,4.11,32.1,69.4,No,157.3,346.8,95.35,2.2,1
2758,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.85,1.58,2,75,1.0,1.2,0.5101,0.7397,0.4899,6.74,31.72,66.94,No,117.7,259.4,115.99,2.2,3
2759,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.3,0.56,2,100,1.2,1.63,0.3993,0.579,0.6007,9.63,36.74,61.41,No,131.6,290.1,66.11,2.2,2
2760,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,lactose_DCL11,0.62,brittle,0.5,0.93,8,15,0.6,1.8,0.3847,0.5578,0.6153,5.2,37.32,61.95,No,116.7,257.2,90.01,2.2,3
2761,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.7,1.3,10,100,0.6,1.26,0.4298,0.6404,0.5702,3.21,36.21,62.24,No,97.3,214.4,126.46,2.2,1
2762,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,6,15,1.0,1.79,0.4819,0.7181,0.5181,4.37,31.43,67.71,No,56.2,123.8,267.04,2.2,1
2763,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.5,0.93,4,75,0.6,1.77,0.3827,0.5702,0.6173,5.21,37.01,63.05,No,68.9,151.9,152.35,2.2,1
2764,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.7,1.3,2,75,1.2,1.62,0.403,0.6005,0.597,7.46,38.04,61.25,No,65.3,143.9,188.44,2.2,3
2765,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,10,75,1.2,1.24,0.4743,0.7066,0.5257,3.68,33.78,66.25,No,89.0,196.3,168.49,2.2,3
2766,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.85,1.58,10,30,1.0,1.49,0.4653,0.6933,0.5347,4.22,33.54,67.59,No,70.5,155.3,193.75,2.2,1
2767,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,6,15,1.2,1.4,0.4725,0.704,0.5275,4.57,32.25,68.0,No,58.6,129.2,256.01,2.2,2
2768,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.3,0.56,10,30,0.6,1.22,0.3594,0.5354,0.6406,4.62,38.48,62.26,No,72.3,159.4,120.36,2.2,2
2769,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.5,0.93,2,75,1.0,1.57,0.4354,0.6488,0.5646,6.79,35.98,65.32,No,60.6,133.7,173.2,2.2,2
2770,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.85,1.58,6,50,0.6,1.68,0.4453,0.6635,0.5547,3.84,34.1,66.57,No,68.1,150.2,200.32,2.2,3
2771,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.5,0.93,8,75,1.0,1.43,0.4575,0.6817,0.5425,3.04,35.86,62.52,No,79.8,176.0,131.55,2.2,1
2772,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.7,1.3,2,100,1.0,1.64,0.428,0.6377,0.572,8.68,38.19,60.46,No,66.9,147.5,183.89,2.2,3
2773,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.3,0.56,10,15,0.8,1.34,0.3833,0.5712,0.6167,4.83,37.68,61.58,No,75.4,166.1,115.45,2.2,1
2774,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,8,15,1.0,1.79,0.4781,0.7124,0.5219,4.3,31.24,69.25,No,63.4,139.8,236.53,2.2,2
2775,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.5,0.93,4,100,0.8,1.56,0.4086,0.6088,0.5914,5.99,35.63,64.99,No,75.2,165.7,139.68,2.2,2
2776,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.7,1.3,6,15,0.8,1.47,0.4266,0.6357,0.5734,4.88,36.55,64.31,No,59.2,130.5,207.86,2.2,3
2777,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.7,1.3,4,75,1.2,1.62,0.4282,0.638,0.5718,4.78,38.27,61.96,No,68.8,151.7,178.77,2.2,3
2778,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.7,1.3,8,30,1.2,1.52,0.4296,0.64,0.5704,3.93,35.77,64.22,No,72.6,160.0,169.46,2.2,3
2779,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.3,0.56,8,15,1.0,1.57,0.41,0.6109,0.59,3.61,37.12,61.58,No,61.0,134.4,142.7,2.2,1
2780,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.85,1.58,6,100,1.0,1.37,0.4664,0.6949,0.5336,4.32,37.28,63.14,No,82.9,182.8,164.62,2.2,1
2781,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.7,1.3,6,50,1.5,1.28,0.4073,0.6069,0.5927,4.73,37.22,63.1,No,66.3,146.1,185.63,2.2,3
2782,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.3,0.56,6,100,1.0,1.42,0.3908,0.5823,0.6092,3.92,38.73,59.74,No,83.2,183.5,104.54,2.2,3
2783,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,2,50,1.0,1.78,0.4582,0.6826,0.5418,5.32,35.15,63.44,No,51.5,113.6,291.01,2.2,3
2784,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.85,1.58,10,30,0.6,1.43,0.4215,0.6281,0.5785,4.56,36.6,62.84,No,71.9,158.4,189.96,2.2,2
2785,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.3,0.56,6,75,0.6,1.43,0.3653,0.5442,0.6347,3.91,39.23,61.1,No,76.0,167.6,114.46,2.2,2
2786,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,4,15,0.6,1.73,0.4282,0.638,0.5718,4.98,36.09,64.41,No,50.2,110.6,298.91,2.2,2
2787,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,8,15,1.5,1.44,0.4431,0.6603,0.5569,5.27,33.11,67.12,No,61.1,134.7,245.48,2.2,1
2788,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.5,0.93,6,100,0.8,1.75,0.4224,0.6293,0.5776,4.95,38.12,61.72,No,81.8,180.4,128.35,2.2,3
2789,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.85,1.58,4,15,1.0,1.62,0.4733,0.7052,0.5267,3.38,34.47,66.74,No,50.4,111.1,270.83,2.2,3
2790,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,1.0,1.86,4,75,1.5,1.46,0.4317,0.6432,0.5683,5.86,35.33,63.99,No,72.9,160.8,205.64,2.2,2
2791,CL75200,Production,3.0,8,7.5,20,15.0,PM6,15.0,mannitol_SD200,0.48,brittle,0.3,0.56,4,50,0.8,1.63,0.3914,0.5832,0.6086,3.83,38.04,61.47,No,59.0,130.0,147.57,2.2,2
