run_id,time_s,scf_setpoint_kN_per_cm,scf_actual_kN_per_cm,gw_setpoint_mm,gw_actual_mm,roll_speed_rpm,screw_speed_rpm
80,150.0,2.0,2.002,4.0,3.9644,2.52,35.0
80,152.0,2.0,2.029,4.0,3.9749,2.56,35.6
80,154.0,2.0,1.978,4.0,3.9836,2.57,35.0
80,156.0,2.0,1.996,4.0,3.9882,2.61,34.3
80,158.0,2.0,1.998,4.0,4.0202,2.43,34.0
80,160.0,2.0,2.017,4.0,4.0147,2.56,35.0
80,162.0,2.0,2.007,4.0,4.0009,2.55,34.1
80,164.0,2.0,2.024,4.0,4.0205,2.58,34.0
80,166.0,2.0,1.978,4.0,4.0073,2.55,33.4
80,168.0,2.0,2.012,4.0,4.0308,2.48,33.3
80,170.0,2.0,2.023,4.0,4.0201,2.56,34.6
80,172.0,2.0,1.98,4.0,3.9632,2.49,34.5
80,174.0,2.0,1.989,4.0,3.988,2.49,34.3
80,176.0,2.0,2.008,4.0,3.978,2.6,34.2
80,178.0,2.0,1.986,4.0,4.0101,2.57,33.6
81,0.0,4.0,4.012,2.0,2.0099,2.97,29.9
81,2.0,4.0,4.035,2.0,1.9765,3.01,30.2
81,4.0,4.0,3.978,2.0,2.0185,2.97,29.6
81,6.0,4.0,4.006,2.0,2.0308,3.15,30.7
81,8.0,4.0,4.018,2.0,1.9951,3.11,29.7
81,10.0,4.0,3.95,2.0,1.9876,3.06,30.1
81,12.0,4.0,4.011,2.0,2.0342,3.05,31.3
81,14.0,4.0,3.962,2.0,1.9875,3.04,30.5
81,16.0,4.0,3.988,2.0,1.9762,3.13,30.4
81,18.0,4.0,4.022,2.0,1.9461,3.11,30.1
81,20.0,4.0,4.007,2.0,2.0119,3.03,29.9
81,22.0,4.0,4.045,2.0,1.9812,3.06,30.3
81,24.0,4.0,4.045,2.0,2.0122,3.11,30.0
81,26.0,4.0,3.938,2.0,2.0319,3.05,29.3
81,28.0,4.0,4.007,2.0,2.0264,2.99,30.3
81,30.0,4.0,3.989,2.0,1.9749,3.0,30.3
81,32.0,4.0,3.965,2.0,1.992,3.08,30.4
81,34.0,4.0,4.032,2.0,1.9886,3.0,30.9
81,36.0,4.0,4.037,2.0,2.0011,2.96,30.0
81,38.0,4.0,4.029,2.0,1.9791,3.07,30.6
81,40.0,4.0,3.982,2.0,1.9821,3.07,30.4
81,42.0,4.0,3.967,2.0,2.024,3.05,30.1
81,44.0,4.0,3.985,2.0,2.0008,3.04,30.4
81,46.0,4.0,3.96,2.0,2.0335,3.09,29.3
81,48.0,4.0,3.991,2.0,1.9936,3.0,30.5
81,50.0,4.0,4.037,2.0,2.0039,3.14,30.5
81,52.0,4.0,4.028,2.0,2.0077,2.87,30.2
81,54.0,4.0,3.994,2.0,1.9617,3.09,29.1
81,56.0,4.0,4.009,2.0,2.014,2.98,31.3
81,58.0,4.0,3.957,2.0,1.9914,3.13,31.3
81,60.0,4.0,4.023,2.0,1.9744,3.04,30.4
81,62.0,4.0,3.999,2.0,1.9797,3.03,29.1
81,64.0,4.0,4.037,2.0,2.0173,3.23,30.1
81,66.0,4.0,4.007,2.0,1.9894,3.04,30.2
81,68.0,4.0,4.02,2.0,1.9981,3.22,30.3
81,70.0,4.0,3.993,2.0,2.0069,3.04,29.9
81,72.0,4.0,3.998,2.0,2.0097,3.11,30.3
81,74.0,4.0,3.957,2.0,1.9969,2.99,29.7
81,76.0,4.0,3.98,2.0,1.9882,3.11,29.7
81,78.0,4.0,3.997,2.0,1.9634,3.06,30.3
81,80.0,4.0,4.014,2.0,1.9989,3.15,29.3
81,82.0,4.0,4.013,2.0,2.0341,3.12,29.9
81,84.0,4.0,4.029,2.0,2.0096,2.94,30.3
81,86.0,4.0,4.026,2.0,1.9947,3.01,29.8
81,88.0,4.0,3.965,2.0,2.0205,3.07,30.1
81,90.0,4.0,3.982,2.0,1.9903,3.07,31.0
81,92.0,4.0,4.025,2.0,2.0065,2.99,31.2
81,94.0,4.0,4.001,2.0,2.005,3.05,29.6
81,96.0,4.0,4.018,2.0,2.0258,2.94,29.2
81,98.0,4.0,4.074,2.0,1.9972,2.98,29.3
81,100.0,4.0,3.959,2.0,2.0096,3.04,30.8
81,102.0,4.0,4.007,2.0,1.9896,3.08,30.8
81,104.0,4.0,4.03,2.0,2.0223,3.14,30.2
81,106.0,4.0,4.028,2.0,2.0103,3.1,29.8
81,108.0,4.0,4.001,2.0,1.999,2.95,30.8
81,110.0,4.0,3.95,2.0,1.9951,3.05,30.7
81,112.0,4.0,4.018,2.0,2.0061,3.08,30.9
81,114.0,4.0,3.969,2.0,2.0006,3.04,29.5
81,116.0,4.0,3.973,2.0,2.0403,3.0,29.5
81,118.0,4.0,3.977,2.0,2.0026,3.12,30.7
81,120.0,4.0,3.984,2.0,1.9852,3.02,30.4
81,122.0,4.0,4.002,2.0,2.0102,2.94,30.3
81,124.0,4.0,4.01,2.0,1.9831,3.12,30.5
81,126.0,4.0,3.973,2.0,2.0157,3.06,30.9
81,128.0,4.0,4.016,2.0,2.0049,3.03,30.3
81,130.0,4.0,4.019,2.0,1.9896,3.07,29.6
81,132.0,4.0,3.972,2.0,1.9786,3.05,30.5
81,134.0,4.0,3.963,2.0,1.9939,3.1,30.6
81,136.0,4.0,4.02,2.0,2.0271,3.1,30.1
81,138.0,4.0,3.999,2.0,2.0146,2.95,29.2
81,140.0,4.0,4.025,2.0,1.975,3.03,30.5
81,142.0,4.0,3.978,2.0,1.9902,3.01,30.7
81,144.0,4.0,3.994,2.0,1.996,3.04,30.0
81,146.0,4.0,4.01,2.0,2.0178,3.0,30.5
81,148.0,4.0,3.987,2.0,1.9806,3.1,30.3
81,150.0,4.0,3.978,2.0,2.0151,3.02,30.1
81,152.0,4.0,3.978,2.0,1.9808,3.15,29.3
81,154.0,4.0,3.973,2.0,2.0561,2.99,30.3
81,156.0,4.0,3.995,2.0,1.9485,3.14,30.6
81,158.0,4.0,4.011,2.0,1.9949,3.06,30.2
81,160.0,4.0,3.993,2.0,2.0015,3.15,29.6
81,162.0,4.0,3.998,2.0,2.0304,3.26,29.6
81,164.0,4.0,3.971,2.0,2.0124,3.11,30.9
81,166.0,4.0,4.015,2.0,2.02,3.01,29.6
81,168.0,4.0,4.025,2.0,1.9992,3.06,30.7
81,170.0,4.0,3.993,2.0,1.9848,3.03,29.9
81,172.0,4.0,3.954,2.0,2.014,3.11,30.0
81,174.0,4.0,4.006,2.0,1.951,2.95,30.7
81,176.0,4.0,4.023,2.0,1.9804,3.07,29.7
81,178.0,4.0,3.984,2.0,2.0209,3.14,29.9
82,0.0,4.0,3.977,2.0,1.9726,3.41,33.2
82,2.0,4.0,3.956,2.0,1.9959,3.37,33.0
82,4.0,4.0,3.946,2.0,1.9765,3.32,33.0
82,6.0,4.0,4.035,2.0,2.0042,3.41,33.1
82,8.0,4.0,4.048,2.0,1.9892,3.43,32.5
82,10.0,4.0,4.022,2.0,1.9718,3.43,33.0
82,12.0,4.0,4.054,2.0,1.9257,3.58,33.2
82,14.0,4.0,4.007,2.0,1.989,3.49,32.9
82,16.0,4.0,3.975,2.0,2.0084,3.48,32.8
82,18.0,4.0,4.007,2.0,2.025,3.32,32.2
82,20.0,4.0,4.043,2.0,2.0535,3.37,32.5
82,22.0,4.0,3.941,2.0,1.9656,3.39,33.3
82,24.0,4.0,4.054,2.0,1.9668,3.41,32.2
82,26.0,4.0,4.004,2.0,2.0124,3.42,33.1
82,28.0,4.0,3.962,2.0,2.0109,3.32,33.0
82,30.0,8.0,3.952,2.0,2.0061,3.45,32.6
82,32.0,8.0,5.477,2.0,2.0075,3.34,32.8
82,34.0,8.0,7.716,2.0,2.1388,3.38,31.9
82,36.0,8.0,9.052,2.0,2.0217,3.3,33.8
82,38.0,8.0,8.964,2.0,1.9755,3.35,33.2
82,40.0,8.0,8.236,2.0,2.0414,3.41,31.7
82,42.0,8.0,7.853,2.0,2.004,3.31,32.8
82,44.0,8.0,7.64,2.0,2.0097,3.39,33.5
82,46.0,8.0,7.887,2.0,2.0215,3.39,33.6
82,48.0,8.0,7.998,2.0,2.0327,3.31,33.4
82,50.0,8.0,8.201,2.0,1.9773,3.48,33.4
82,52.0,8.0,8.102,2.0,1.9968,3.26,32.4
82,54.0,8.0,8.018,2.0,1.9959,3.46,32.7
82,56.0,8.0,8.021,2.0,2.0166,3.36,32.8
82,58.0,8.0,8.024,2.0,2.0303,3.4,33.3
82,60.0,8.0,7.999,2.0,2.0131,3.29,33.4
82,62.0,8.0,8.004,2.0,2.0131,3.55,33.1
82,64.0,8.0,7.993,2.0,1.9755,3.34,33.5
82,66.0,8.0,8.053,2.0,2.0217,3.38,32.9
82,68.0,8.0,7.998,2.0,2.0199,3.46,33.3
82,70.0,8.0,7.885,2.0,2.0007,3.4,32.2
82,72.0,8.0,8.038,2.0,1.9962,3.47,32.8
82,74.0,8.0,8.013,2.0,2.02,3.31,32.7
82,76.0,8.0,8.067,2.0,2.0109,3.32,32.5
82,78.0,8.0,7.963,2.0,2.0096,3.44,33.1
82,80.0,8.0,8.025,2.0,1.9885,3.34,33.1
82,82.0,8.0,7.987,2.0,1.9939,3.38,33.0
82,84.0,8.0,8.021,2.0,2.0069,3.42,32.9
82,86.0,8.0,7.935,2.0,1.9947,3.33,33.4
82,88.0,8.0,7.975,2.0,1.9993,3.26,32.8
82,90.0,8.0,7.889,2.0,2.0069,3.43,33.1
82,92.0,8.0,8.065,2.0,1.9812,3.63,32.6
82,94.0,8.0,8.068,2.0,2.0077,3.33,33.5
82,96.0,8.0,7.963,2.0,1.9921,3.39,32.4
82,98.0,8.0,8.052,2.0,1.9937,3.38,32.6
82,100.0,8.0,8.078,2.0,2.0016,3.28,32.7
82,102.0,8.0,7.987,2.0,1.9987,3.4,33.0
82,104.0,8.0,7.997,2.0,1.9814,3.43,32.9
82,106.0,8.0,8.022,2.0,1.9782,3.44,33.3
82,108.0,8.0,7.939,2.0,1.9916,3.47,33.0
82,110.0,8.0,7.97,2.0,2.01,3.33,32.3
82,112.0,8.0,8.003,2.0,2.0006,3.33,32.6
82,114.0,8.0,7.966,2.0,1.9941,3.43,33.0
82,116.0,8.0,8.023,2.0,1.9908,3.41,32.8
82,118.0,8.0,8.009,2.0,1.987,3.37,33.3
82,120.0,8.0,7.941,2.0,2.0124,3.36,34.0
82,122.0,8.0,8.042,2.0,1.9963,3.34,32.9
82,124.0,8.0,8.023,2.0,2.0074,3.28,33.3
82,126.0,8.0,8.039,2.0,2.0166,3.46,32.9
82,128.0,8.0,8.024,2.0,1.9725,3.48,33.2
82,130.0,8.0,7.961,2.0,2.0388,3.46,33.2
82,132.0,8.0,8.069,2.0,2.0044,3.36,34.1
82,134.0,8.0,8.086,2.0,1.992,3.41,32.9
82,136.0,8.0,7.994,2.0,2.0132,3.42,32.6
82,138.0,8.0,8.003,2.0,2.0282,3.42,32.9
82,140.0,8.0,8.041,2.0,1.9845,3.45,33.2
82,142.0,8.0,7.926,2.0,2.0184,3.38,32.9
82,144.0,8.0,7.944,2.0,1.9904,3.46,32.6
82,146.0,8.0,7.865,2.0,1.9718,3.53,32.9
82,148.0,8.0,8.002,2.0,1.9972,3.39,32.3
82,150.0,8.0,8.049,2.0,2.0115,3.36,32.9
82,152.0,8.0,7.993,2.0,2.0034,3.4,34.0
82,154.0,8.0,7.988,2.0,1.9738,3.4,33.7
82,156.0,8.0,7.991,2.0,2.019,3.39,32.9
82,158.0,8.0,7.998,2.0,1.959,3.48,33.0
82,160.0,8.0,8.001,2.0,2.0143,3.25,32.6
82,162.0,8.0,8.021,2.0,1.9686,3.48,32.5
82,164.0,8.0,8.036,2.0,2.0159,3.42,32.7
82,166.0,8.0,8.014,2.0,1.9771,3.38,32.9
82,168.0,8.0,7.999,2.0,2.0602,3.28,32.6
82,170.0,8.0,8.032,2.0,2.0056,3.37,33.6
82,172.0,8.0,8.067,2.0,1.9945,3.41,33.7
82,174.0,8.0,7.975,2.0,1.9819,3.33,32.1
82,176.0,8.0,8.021,2.0,2.0071,3.43,32.7
82,178.0,8.0,7.989,2.0,1.9696,3.38,33.6
83,0.0,8.0,8.034,2.0,2.0351,2.41,28.6
83,2.0,8.0,8.015,2.0,2.0023,2.5,29.5
83,4.0,8.0,8.006,2.0,1.9617,2.43,29.8
83,6.0,8.0,8.003,2.0,2.0047,2.5,29.2
83,8.0,8.0,7.997,2.0,1.9759,2.57,29.0
83,10.0,8.0,7.948,2.0,2.0178,2.51,27.9
83,12.0,8.0,8.042,2.0,2.03,2.49,28.1
83,14.0,8.0,8.006,2.0,2.0421,2.52,28.0
83,16.0,8.0,7.983,2.0,1.9513,2.49,29.8
83,18.0,8.0,8.002,2.0,2.0014,2.54,27.9
83,20.0,8.0,7.974,2.0,1.999,2.51,28.9
83,22.0,8.0,8.004,2.0,1.9925,2.43,28.5
83,24.0,8.0,8.032,2.0,1.9979,2.53,28.3
83,26.0,8.0,8.07,2.0,1.9974,2.57,29.1
83,28.0,8.0,8.004,2.0,1.99,2.47,29.3
83,30.0,4.0,8.053,2.0,1.9777,2.48,29.0
83,32.0,4.0,6.464,2.0,2.1703,2.54,27.5
83,34.0,4.0,4.141,2.0,2.0167,2.56,29.2
83,36.0,4.0,3.179,2.0,1.9908,2.43,28.0
83,38.0,4.0,3.222,2.0,1.9886,2.48,29.6
83,40.0,4.0,3.775,2.0,1.9932,2.55,29.2
83,42.0,4.0,4.223,2.0,2.0086,2.45,29.3
83,44.0,4.0,4.301,2.0,2.0114,2.52,28.2
83,46.0,4.0,4.135,2.0,1.9881,2.48,28.8
83,48.0,4.0,3.96,2.0,1.9685,2.5,29.1
83,50.0,4.0,3.933,2.0,1.9557,2.52,29.2
83,52.0,4.0,4.021,2.0,2.0002,2.47,28.2
83,54.0,4.0,3.981,2.0,2.0071,2.5,27.8
83,56.0,4.0,4.014,2.0,1.9622,2.56,28.2
83,58.0,4.0,4.005,2.0,1.9914,2.54,29.1
83,60.0,4.0,4.055,2.0,1.9939,2.55,29.3
83,62.0,4.0,4.025,2.0,2.0069,2.52,28.4
83,64.0,4.0,3.952,2.0,2.0105,2.45,29.3
83,66.0,4.0,4.032,2.0,1.9619,2.51,29.5
83,68.0,4.0,3.968,2.0,2.0061,2.42,28.9
83,70.0,4.0,3.97,2.0,2.0177,2.39,28.4
83,72.0,4.0,3.985,2.0,2.0044,2.41,28.2
83,74.0,4.0,3.993,2.0,2.0296,2.41,28.6
83,76.0,4.0,3.978,2.0,2.0227,2.5,28.6
83,78.0,4.0,3.949,2.0,1.9816,2.48,28.5
83,80.0,4.0,3.99,2.0,2.0241,2.56,29.5
83,82.0,4.0,4.004,2.0,1.9879,2.51,28.6
83,84.0,4.0,3.89,2.0,1.9916,2.49,28.4
83,86.0,4.0,4.041,2.0,2.0215,2.51,29.6
83,88.0,4.0,3.69,2.0,1.9435,2.5,29.9
83,90.0,4.0,3.609,2.0,2.0155,2.52,28.5
83,92.0,4.0,3.992,2.0,1.9835,2.55,29.2
83,94.0,4.0,4.014,2.0,2.0495,2.52,28.9
83,96.0,4.0,3.998,2.0,1.9887,2.39,29.5
83,98.0,4.0,3.994,2.0,1.9886,2.6,29.6
83,100.0,4.0,4.009,2.0,1.992,2.5,28.6
83,102.0,4.0,3.943,2.0,1.9934,2.5,29.7
83,104.0,4.0,4.019,2.0,1.9855,2.53,27.9
83,106.0,4.0,3.95,2.0,2.0153,2.51,28.3
83,108.0,4.0,4.014,2.0,1.9613,2.5,29.1
83,110.0,4.0,4.013,2.0,1.9825,2.43,29.1
83,112.0,4.0,3.7,2.0,1.9879,2.41,29.0
83,114.0,4.0,3.855,2.0,1.9533,2.39,29.1
83,116.0,4.0,4.033,2.0,2.008,2.44,28.9
83,118.0,4.0,4.0,2.0,2.0107,2.41,28.4
83,120.0,4.0,4.045,2.0,2.0285,2.51,28.0
83,122.0,4.0,3.98,2.0,1.9897,2.47,29.3
83,124.0,4.0,3.998,2.0,2.1226,2.43,28.0
83,126.0,4.0,4.024,2.0,2.0086,2.42,28.7
83,128.0,4.0,3.98,2.0,2.01,2.57,28.9
83,130.0,4.0,3.989,2.0,1.9932,2.54,28.8
83,132.0,4.0,3.972,2.0,2.0266,2.4,28.1
83,134.0,4.0,3.972,2.0,1.9974,2.56,29.0
83,136.0,4.0,4.011,2.0,1.9614,2.48,28.8
83,138.0,4.0,3.994,2.0,2.0146,2.47,29.0
83,140.0,4.0,4.008,2.0,2.0026,2.54,29.6
83,142.0,4.0,4.01,2.0,1.9653,2.45,29.0
83,144.0,4.0,3.964,2.0,1.9794,2.46,28.9
83,146.0,4.0,3.975,2.0,2.0375,2.53,28.8
83,148.0,4.0,3.996,2.0,1.989,2.54,29.5
83,150.0,4.0,3.839,2.0,1.9903,2.46,30.0
83,152.0,4.0,3.863,2.0,2.0104,2.47,28.9
83,154.0,4.0,3.973,2.0,2.0118,2.52,28.5
83,156.0,4.0,4.033,2.0,1.9988,2.43,29.4
83,158.0,4.0,4.025,2.0,2.0244,2.5,28.7
83,160.0,4.0,3.962,2.0,2.0262,2.5,29.1
83,162.0,4.0,4.006,2.0,1.9897,2.55,28.9
83,164.0,4.0,3.97,2.0,2.0275,2.51,29.0
83,166.0,4.0,4.018,2.0,2.0036,2.56,29.6
83,168.0,4.0,4.047,2.0,2.0016,2.52,28.6
83,170.0,4.0,4.003,2.0,1.9856,2.52,29.2
83,172.0,4.0,4.008,2.0,1.9972,2.45,29.1
83,174.0,4.0,3.993,2.0,1.9516,2.46,28.8
83,176.0,4.0,3.988,2.0,2.0339,2.56,28.6
83,178.0,4.0,3.985,2.0,1.9705,2.47,28.6
84,0.0,6.0,5.958,3.0,3.0104,2.66,19.6
84,2.0,6.0,6.039,3.0,3.0054,2.75,20.0
84,4.0,6.0,5.962,3.0,3.0223,2.83,20.1
84,6.0,6.0,6.017,3.0,2.9695,2.71,19.8
84,8.0,6.0,5.983,3.0,2.9937,2.69,20.7
84,10.0,6.0,5.968,3.0,3.0044,2.71,19.9
84,12.0,6.0,5.975,3.0,3.0363,2.74,20.4
84,14.0,6.0,5.963,3.0,3.0289,2.75,19.3
84,16.0,6.0,6.007,3.0,3.0121,2.68,19.2
84,18.0,6.0,5.931,3.0,3.0005,2.61,19.8
84,20.0,6.0,5.955,3.0,2.9814,2.68,19.6
84,22.0,6.0,5.969,3.0,2.9928,2.7,20.6
84,24.0,6.0,6.054,3.0,3.0079,2.69,20.3
84,26.0,6.0,5.951,3.0,2.9937,2.7,19.7
84,28.0,6.0,6.049,3.0,3.0161,2.75,19.5
84,30.0,6.0,5.998,1.5,2.9857,2.74,19.4
84,32.0,6.0,5.997,1.5,2.5959,2.71,21.7
84,34.0,6.0,5.955,1.5,1.9515,2.79,25.0
84,36.0,6.0,6.008,1.5,1.4654,2.71,26.7
84,38.0,6.0,6.017,1.5,1.1951,2.77,29.1
84,40.0,6.0,6.069,1.5,1.2279,2.73,28.8
84,42.0,6.0,6.01,1.5,1.3257,2.63,29.0
84,44.0,6.0,6.045,1.5,1.4558,2.73,27.0
84,46.0,6.0,6.005,1.5,1.5152,2.74,28.0
84,48.0,6.0,6.037,1.5,1.576,2.69,27.8
84,50.0,6.0,5.982,1.5,1.5861,2.65,26.9
84,52.0,6.0,6.005,1.5,1.5164,2.71,25.7
84,54.0,6.0,6.052,1.5,1.4608,2.74,29.0
84,56.0,6.0,5.99,1.5,1.4861,2.8,27.5
84,58.0,6.0,6.006,1.5,1.4889,2.66,27.4
84,60.0,6.0,5.925,1.5,1.4904,2.69,27.8
84,62.0,6.0,6.06,1.5,1.4921,2.67,27.8
84,64.0,6.0,5.991,1.5,1.5028,2.85,26.9
84,66.0,6.0,6.016,1.5,1.4642,2.75,26.8
84,68.0,6.0,5.974,1.5,1.6226,2.76,26.6
84,70.0,6.0,6.027,1.5,1.455,2.66,27.1
84,72.0,6.0,5.975,1.5,1.5275,2.79,26.5
84,74.0,6.0,6.039,1.5,1.5089,2.72,27.6
84,76.0,6.0,6.007,1.5,1.5247,2.68,26.6
84,78.0,6.0,6.016,1.5,1.4909,2.57,28.3
84,80.0,6.0,5.934,1.5,1.5078,2.64,26.6
84,82.0,6.0,6.025,1.5,1.502,2.69,27.4
84,84.0,6.0,5.992,1.5,1.5218,2.65,26.8
84,86.0,6.0,5.939,1.5,1.4983,2.65,26.9
84,88.0,6.0,6.051,1.5,1.5048,2.74,27.4
84,90.0,6.0,5.997,1.5,1.5011,2.75,27.1
84,92.0,6.0,5.977,1.5,1.4782,2.6,26.9
84,94.0,6.0,6.004,1.5,1.5167,2.65,26.3
84,96.0,6.0,6.067,1.5,1.5365,2.7,27.5
84,98.0,6.0,6.017,1.5,1.4954,2.76,27.5
84,100.0,6.0,6.044,1.5,1.481,2.66,27.5
84,102.0,6.0,5.977,1.5,1.5176,2.67,27.8
84,104.0,6.0,5.962,1.5,1.5013,2.74,27.6
84,106.0,6.0,6.016,1.5,1.4988,2.66,27.4
84,108.0,6.0,6.009,1.5,1.495,2.73,27.4
84,110.0,6.0,6.0,1.5,1.4994,2.71,27.3
84,112.0,6.0,6.039,1.5,1.5009,2.79,27.6
84,114.0,6.0,6.008,1.5,1.5177,2.72,26.5
84,116.0,6.0,5.979,1.5,1.4972,2.73,27.2
84,118.0,6.0,5.961,1.5,1.5209,2.67,27.8
84,120.0,6.0,6.033,1.5,1.4968,2.7,26.7
84,122.0,6.0,5.968,1.5,1.5053,2.67,28.3
84,124.0,6.0,6.02,1.5,1.4907,2.7,26.5
84,126.0,6.0,6.007,1.5,1.5058,2.69,26.8
84,128.0,6.0,6.054,1.5,1.4965,2.7,27.6
84,130.0,6.0,6.018,1.5,1.5005,2.66,27.6
84,132.0,6.0,5.964,1.5,1.4866,2.66,28.0
84,134.0,6.0,6.003,1.5,1.5325,2.68,26.7
84,136.0,6.0,5.983,1.5,1.4932,2.63,27.9
84,138.0,6.0,6.035,1.5,1.5153,2.7,26.7
84,140.0,6.0,6.033,1.5,1.5188,2.63,27.7
84,142.0,6.0,6.03,1.5,1.4485,2.62,27.7
84,144.0,6.0,5.98,1.5,1.505,2.83,27.1
84,146.0,6.0,6.002,1.5,1.4864,2.72,27.3
84,148.0,6.0,6.042,1.5,1.5081,2.66,27.1
84,150.0,6.0,5.766,1.5,1.5104,2.72,27.2
84,152.0,6.0,6.026,1.5,1.4895,2.69,27.4
84,154.0,6.0,5.975,1.5,1.4861,2.73,27.2
84,156.0,6.0,6.01,1.5,1.5073,2.67,26.9
84,158.0,6.0,5.997,1.5,1.5076,2.76,27.7
84,160.0,6.0,5.956,1.5,1.4957,2.63,26.7
84,162.0,6.0,5.982,1.5,1.5045,2.74,27.9
84,164.0,6.0,6.017,1.5,1.4906,2.66,27.2
84,166.0,6.0,6.057,1.5,1.4726,2.7,26.8
84,168.0,6.0,6.038,1.5,1.4838,2.66,27.9
84,170.0,6.0,5.979,1.5,1.4697,2.78,27.6
84,172.0,6.0,6.008,1.5,1.4788,2.6,28.3
84,174.0,6.0,5.948,1.5,1.5135,2.68,26.8
84,176.0,6.0,6.047,1.5,1.5202,2.66,27.5
84,178.0,6.0,5.989,1.5,1.5189,2.67,26.4
85,0.0,6.0,5.991,1.5,1.5125,2.24,41.0
85,2.0,6.0,5.991,1.5,1.4756,2.2,41.3
85,4.0,6.0,6.036,1.5,1.5652,2.29,41.2
85,6.0,6.0,5.926,1.5,1.4927,2.35,41.5
85,8.0,6.0,6.031,1.5,1.4918,2.24,42.4
85,10.0,6.0,5.993,1.5,1.4698,2.28,42.1
85,12.0,6.0,5.962,1.5,1.5254,2.25,41.9
85,14.0,6.0,5.944,1.5,1.5019,2.23,41.5
85,16.0,6.0,6.019,1.5,1.48,2.25,42.7
85,18.0,6.0,6.061,1.5,1.5165,2.36,42.1
85,20.0,6.0,6.044,1.5,1.4857,2.23,41.3
85,22.0,6.0,6.013,1.5,1.5112,2.29,41.6
85,24.0,6.0,5.99,1.5,1.4768,2.31,42.2
85,26.0,6.0,5.985,1.5,1.4986,2.29,41.5
85,28.0,6.0,6.0,1.5,1.4746,2.15,41.6
85,30.0,6.0,5.78,3.0,1.5476,2.31,41.0
85,32.0,6.0,5.919,3.0,1.8682,2.27,40.0
85,34.0,6.0,6.003,3.0,2.4958,2.21,36.6
85,36.0,6.0,6.016,3.0,3.0541,2.29,34.0
85,38.0,6.0,6.018,3.0,3.3879,2.25,33.0
85,40.0,6.0,5.946,3.0,3.4023,2.28,32.6
85,42.0,6.0,5.974,3.0,3.155,2.27,32.9
85,44.0,6.0,6.049,3.0,3.0092,2.21,34.5
85,46.0,6.0,5.955,3.0,2.937,2.3,34.7
85,48.0,6.0,6.041,3.0,2.9109,2.29,33.7
85,50.0,6.0,6.041,3.0,2.944,2.24,34.2
85,52.0,6.0,5.96,3.0,3.027,2.3,33.2
85,54.0,6.0,5.991,3.0,2.9795,2.27,34.5
85,56.0,6.0,6.019,3.0,3.0325,2.37,33.3
85,58.0,6.0,5.966,3.0,3.0128,2.3,34.5
85,60.0,6.0,6.032,3.0,3.0316,2.23,33.7
85,62.0,6.0,6.031,3.0,2.9784,2.36,34.4
85,64.0,6.0,5.969,3.0,2.9961,2.21,33.8
85,66.0,6.0,6.022,3.0,2.9789,2.32,34.6
85,68.0,6.0,6.041,3.0,3.0131,2.29,34.5
85,70.0,6.0,5.966,3.0,3.0437,2.35,34.6
85,72.0,6.0,6.032,3.0,2.9946,2.23,35.0
85,74.0,6.0,5.964,3.0,3.0381,2.25,34.0
85,76.0,6.0,5.957,3.0,3.0088,2.22,34.2
85,78.0,6.0,6.036,3.0,2.9986,2.25,33.9
85,80.0,6.0,5.992,3.0,2.9901,2.15,33.7
85,82.0,6.0,5.946,3.0,3.0296,2.3,34.9
85,84.0,6.0,6.015,3.0,3.0346,2.19,34.1
85,86.0,6.0,5.957,3.0,3.0282,2.26,34.2
85,88.0,6.0,6.0,3.0,3.0223,2.28,34.5
85,90.0,6.0,5.992,3.0,2.97,2.32,34.6
85,92.0,6.0,5.988,3.0,3.0078,2.28,34.2
85,94.0,6.0,6.026,3.0,3.0305,2.24,34.1
85,96.0,6.0,6.009,3.0,3.0153,2.23,35.2
85,98.0,6.0,6.006,3.0,2.9841,2.31,34.0
85,100.0,6.0,6.05,3.0,3.011,2.38,33.2
85,102.0,6.0,5.958,3.0,2.973,2.25,34.8
85,104.0,6.0,5.981,3.0,2.9864,2.24,34.8
85,106.0,6.0,5.958,3.0,3.0223,2.24,33.9
85,108.0,6.0,5.98,3.0,3.0238,2.3,33.6
85,110.0,6.0,6.013,3.0,2.9497,2.27,34.5
85,112.0,6.0,6.045,3.0,3.0209,2.33,33.9
85,114.0,6.0,5.945,3.0,3.0381,2.32,33.6
85,116.0,6.0,5.974,3.0,3.0088,2.26,33.8
85,118.0,6.0,5.956,3.0,3.0509,2.36,33.2
85,120.0,6.0,5.983,3.0,2.9869,2.27,34.7
85,122.0,6.0,5.927,3.0,3.0309,2.28,33.6
85,124.0,6.0,6.036,3.0,2.8712,2.22,35.2
85,126.0,6.0,6.503,3.0,3.0218,2.25,33.2
85,128.0,6.0,6.02,3.0,3.0287,2.38,34.0
85,130.0,6.0,5.98,3.0,3.0249,2.29,34.5
85,132.0,6.0,6.015,3.0,2.9929,2.28,34.1
85,134.0,6.0,5.992,3.0,2.9817,2.29,33.4
85,136.0,6.0,5.976,3.0,2.9917,2.29,34.5
85,138.0,6.0,6.003,3.0,2.9219,2.27,34.4
85,140.0,6.0,6.019,3.0,2.9787,2.28,34.1
85,142.0,6.0,5.992,3.0,2.9716,2.34,34.6
85,144.0,6.0,5.979,3.0,2.9927,2.28,35.1
85,146.0,6.0,6.003,3.0,2.9796,2.22,33.3
85,148.0,6.0,6.014,3.0,3.0553,2.29,33.8
